ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Meta: pd_amazon_asin,Meta: wpcf-featured-product-blurb,Meta: wpcf-featured-product-bg,Meta: _aioseop_description,Meta: _aioseop_title,Meta: _aioseo_og_title,Meta: _aioseo_og_description,Meta: _aioseo_og_article_section,Meta: _aioseo_og_article_tags,Meta: _aioseo_description,Meta: _aioseo_title,Meta: _oembed_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_time_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_539e4eeda12eaa37e97eef8b892c1520,Meta: _oembed_time_539e4eeda12eaa37e97eef8b892c1520,Meta: pd_app_store_is_app_page,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _aioseop_opengraph_settings,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Meta: _oembed_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_time_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_time_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_time_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_time_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_0cb4a6496a8b0d46456f2d3c2d33b378,Meta: _oembed_time_0cb4a6496a8b0d46456f2d3c2d33b378,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Meta: _oembed_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_time_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_time_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_time_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_1f35c6f5ad853693cecf803fc701e03a,Meta: _oembed_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_time_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_537be02feb8d2e299ee4446d85d1cdd6,Meta: _oembed_time_537be02feb8d2e299ee4446d85d1cdd6,Meta: _wp_old_date,Attribute 1 default,Meta: _oembed_77dc161aba0390fb89181534039cf22e,Meta: _oembed_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_time_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_time_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_time_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_time_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_time_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_time_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_time_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_427455e46976ae77316c87e15c08798b,Meta: _oembed_time_427455e46976ae77316c87e15c08798b,Meta: _oembed_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_time_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_time_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_2c010285893d0b268307b3bd330758e6,Meta: _oembed_time_2c010285893d0b268307b3bd330758e6,Meta: _oembed_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_time_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_096922c12f1b731f5744f32e029b194c,Meta: _oembed_time_096922c12f1b731f5744f32e029b194c,Meta: _oembed_fcdc542b711519744e3f017daf8db867,Meta: _oembed_time_fcdc542b711519744e3f017daf8db867,Meta: _oembed_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_time_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_time_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_time_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_time_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_time_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_time_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_48c8b915c8778f6135d4328e70863722,Meta: _oembed_time_48c8b915c8778f6135d4328e70863722,Meta: _oembed_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_time_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_09d420dab2206eec409a73ed2b524158,Meta: _oembed_time_09d420dab2206eec409a73ed2b524158,Meta: _oembed_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_time_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_351f79d53d5ec23758c1821c55138480,Meta: _oembed_time_351f79d53d5ec23758c1821c55138480,Meta: _oembed_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_time_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_time_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_time_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_6474109fad1df2063633f91f386e198a,Meta: _oembed_time_6474109fad1df2063633f91f386e198a,Meta: _oembed_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_time_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_time_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_time_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_time_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_time_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_time_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_time_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_time_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_time_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_time_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_time_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_time_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_269dbedc19b2834508f020651bf50f30,Meta: _oembed_time_269dbedc19b2834508f020651bf50f30,Meta: _oembed_52611f41c712028d9211932914e16776,Meta: _oembed_time_52611f41c712028d9211932914e16776,Meta: _oembed_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_time_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_time_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_time_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_time_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_time_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_time_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_time_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_time_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_time_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_time_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_time_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_time_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_c18ff4d515a189959d353902af94fd68,Meta: _oembed_time_c18ff4d515a189959d353902af94fd68,Meta: _oembed_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_time_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_time_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_ec1827a17a6611cd21119bace06ed843
\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,,"Audio, Audio > Earphones, Audio > Earphones > Wired Earphones",,,"https://volkano.com/wp-content/uploads/2018/04/vsn202-blk-volkano-stannic-series-aux-earphones-black-4-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vsn202-b-volkano-stannic-series-aux-earphones-blue-4-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vsn202-r-volkano-stannic-series-aux-earphones-red-4-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vsn202-wht-volkano-stannic-series-aux-earphones-white-4-1.jpg",,,,,,,,,0,Colour,"Black, Blue, Red, White",0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                            ,,The Stannic Series aux earphone is lightweight and comfortable with a metal finish for the music lover who wants a little style.,Volkano Stannic Series Aux Earphones with Mic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

76,variable,VB-501,Boom Series,0,0,hidden,Aux Headphones,"As the name suggests, the Boom Series Aux headphone brings the bass.
\n
\nAdjustable Headband. Padded Ear Covers for extended hours of wear.
\n<div>Features:</div>
\n<div>- Headphones with ear cup cushions for added comfort.</div>
\n<div>- Driver: 40mm</div>
\n<div>- Impendence: 32 ohms</div>
\n<div>- Frequency: 20-20k Hz</div>
\n<div>- Sensitivity: 102 db</div>
\n<div>- Cable length: 1.2m , 3.5mm jack</div>
\n<div></div>
\n<div></div>
\n<div>Available At : <a href=""https://www.takealot.com/volkano-boom-series-headphones-black/PLID40402375"" target=""_blank"" rel=""noopener noreferrer"">TakeALot</a></div>",,,taxable,,1,,,0,0,,,,,0,,,,"Audio, Audio > Headphones, Audio > Headphones > Wired Headphones",,,"https://volkano.com/wp-content/uploads/2018/04/vb-501b-volkano-boom-series-headphones-black-4-3-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vb-501r-volkano-boom-series-headphones-red-4-1-2.jpg, https://volkano.com/wp-content/uploads/2018/04/vb-501w-volkano-boom-series-headphones-white-4-2-2.jpg",,,,,,,,,0,Colour,"Black, Red, White",0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                ,,"As the name suggests, the Boom Series Aux headphone brings the bass.",Volkano Boom Series Aux Headphones,,,,,"As the name suggests, the Boom Series Aux headphone brings the bass.",Volkano Boom Series Aux Headphones | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

77,variable,VB-VC404,Dual Neo Series,1,0,visible,Headphones &amp; Earphones,"Get more for less when you purchase the Dual Neo Series Aux Headphone and Earphone set.
\nConsists of large over ear headphones with adjustable headband and soft ear cups, and a simple yet effective set of aux in-ear phones.
\n
\nSpecifications:
\n- Colour: Black
\n- Driver Size: 40 mm
\n- Frequency: 20 Hz – 20 kHz
\n- Impedance: 32 ?
\n- Sensitivity: 102 Db
\n- Cable: 1.2m
\n- Compatible with Aux devices
\n- Walk &amp; Talk
\n
\n&nbsp;
\n
\nAvailable At :
\n
\nPink : <a href=""https://www.jumia.co.za/volkano-dual-neo-series-headphone-and-earphone-combo-neon-pink-798694.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Audio, Audio > Earphones, Audio > Headphones, Audio > Earphones > Wired Earphones, Audio > Headphones > Wired Headphones",,,https://volkano.com/wp-content/uploads/2018/04/VB-VC404-BK.jpg,,,,,,,,,0,Colour,"Black, Green, Pink, Red, Yellow",0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                                        ,,Get more for less with the Dual Neo Series Aux Headphone and Earphone set.,Volkano Dual Neo Series Headphones & Earphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

79,simple,VB-508-BK,Boomerang Series,0,0,hidden,Bluetooth Earphones,"<ul>
\n 	<li>Experience the future of freedom with our Volkano Boomerang Series Bluetooth Earphones. No longer will you have the hassle of cables coming out from armbands, pockets, or getting tied up as you move.</li>
\n 	<li>Connect your Volkano Boomerang Series Bluetooth Earphones to your iPhone, iPad, Android device, PC or Smart TV with quick and easy pairing. Bluetooth® version 4 technology gives you high-quality sound with minimal cost to battery life. Enjoy up to 3 hours of playback with the built-in rechargeable battery.</li>
\n 	<li>Pair your Volkano Boomerang Series Bluetooth Earphones to your mobile phone to answer calls and talk hands-free with a touch of the multi-function power button. Control track playback and volume levels from the earphones directly without needing your device.</li>
\n 	<li>The ergonomically designed ear-hooks keep the earphones secured to your ears; perfect for sports, gym and an active lifestyle where freedom of movement is essential.</li>
\n</ul>
\nVolkano Boomerang Series Bluetooth Earphones are designed with an active lifestyle in mind. Wireless technology removes all of the wires from your device. No cables, no connectors; just pair and enjoy your music, movies, games, and calls with modern Bluetooth® technology.
\n
\nVolkano Boomerang Series Bluetooth Earphones features integrated controls to easily control track playback, volume and answer calls on the go with Bluetooth® technology, all, without needing to reach for your device. The built-in microphone gives a full hands-free experience when taking calls.
\n
\nComfortable earbuds make the Volkano Boomerang Series Bluetooth Earphones the ideal choice for an active lifestyle. You no longer need to worry about tangled cables or snagging a wire when performing motion-heavy activities like running, riding or lifting.
\n
\nTechnical Specifications
\n<ul>
\n 	<li>Bluetooth Version: 4.2</li>
\n 	<li>chipset: Frequen</li>
\n 	<li>Profile: A2DP/AVRCP/Hands free/Headset</li>
\n 	<li>Bluetooth Range: 10M</li>
\n 	<li>Driver Size: 10mm</li>
\n 	<li>Impedance: 16ohm</li>
\n 	<li>Frequency Range: 20hz-20khz</li>
\n 	<li>Sensitivity: 98dB+/-5dB</li>
\n 	<li>IPX Rating: 4</li>
\n 	<li>Battery: 70mAh</li>
\n 	<li>Charging Time: 2H</li>
\n 	<li>Charging input: 5V</li>
\n 	<li>Playtime(MAXIMUM volume ): 3.5H</li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-boomerang-series-bluetooth-earphones-798672.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,149.99,"Audio, Audio > Earphones > Bluetooth Wireless Earphones, Audio > Earphones",,,"https://volkano.com/wp-content/uploads/2018/04/VB-508-BK-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vb-508-bk-volkano-boomerang-series-sports-bluetooth-earphones-4-3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B074HZBW26,                                                            ,,Hook-in Bluetooth Earphones in a rubberized finish. Includes in-line mic for taking and rejecting calls. ,Volkano VB-508-BK Boomerang Series Bluetooth Hook-On Earphones with Mic,,,,,Hook-in Bluetooth Earphones in a rubberized finish. Includes in-line mic for taking and rejecting calls.,Volkano VB-508-BK Boomerang Series Bluetooth Hook-On Earphones with Mic | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

81,simple,VEH-001-BK,Circuit Series,1,0,visible,Sports Hook Aux Earphones with Mic,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Driver Size: 10 mm</span></li>
\n 	<li><span style=""font-weight: 400;"">Frequency: 20 Hz – 20 kHz</span></li>
\n 	<li><span style=""font-weight: 400;"">Impedance: 16 Ω</span></li>
\n 	<li><span style=""font-weight: 400;"">Cable: 120 cm with 3.5 mm plug</span></li>
\n 	<li><span style=""font-weight: 400;"">Mic Sensitivity: 100 dB ± 5 dB</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Sports Stabilizer Hooks</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Walk and Talk Function</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Lightweight</span></li>
\n</ul>
\n<b>CONTENTS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Volkano Circuit Series Sports Aux Earphones</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-circuit-series-sports-hook-in-earphones-802034.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,69.99,"Audio, Audio > Earphones, Active > Sports Audio, Audio > Earphones > Wired Earphones",,,"https://volkano.com/wp-content/uploads/2018/04/VEH-001-BK-1.jpg, https://volkano.com/wp-content/uploads/2018/04/VEH-001-BK-RGB-02.png, https://volkano.com/wp-content/uploads/2018/04/veh-001-bk-volkano-circuit-series-hook-on-earphones-4-3.jpg",,,,,,,,,0,Colour,Black,0,1,Cable Length,1.2m,1,1,Frequency Response,20Hz - 20kHz,1,1,Driver Size,10mm,1,1,Impedance,32&Omega;,1,1,Sensitivity,105dB &plusmn; 3dB,1,1,,,,,,,,,,,,,,,,,B01MR0ITBK,                                                            ,,"The ear hook design gives a secure fit over your ears, making it the perfect companion for running, jogging or in the gym.",Volkano VEH-001-BK Circuit Series Sports Hook Aux Earphones with Mic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

83,simple,VK-1004-BK,Cravat Series,0,0,hidden,Retractable Neckband Earphones,"The Cravat neckband offers a unique combination of convenience, features and battery life unmatched by any other in-ear headphone design. The earbuds retract from the neckband, allowing for the ultimate in cord management. The battery and controls are located in the neckband, meaning that the earbuds are really lightweight and comfortable and won’t weigh you down.
\n
\nAll of the controls you need are integrated directly into the neckband. Change volume, tracks, as well as answer calls on the go without needing to reach for your device.
\n
\nEnjoy a full hands-free calling experience. The built-in microphone gives your caller crystal clear audio while you remain on the go. Calls are easily answered with an integrated control button on the earbuds. When you are done with your call, your music will start up again. No need to fiddle further with any more controls.
\n
\nWith a playback time of up to 12 hours on only a charge of 2 hours, you are easily covered for a whole day of music.",,,taxable,,1,,,0,0,,,,,0,,,259.99,"Audio, Audio > Earphones > Bluetooth Wireless Earphones, Audio > Earphones",,,"https://volkano.com/wp-content/uploads/2018/04/VK-1004-BK-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-6.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-5.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-4.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-3.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-1.jpg, https://volkano.com/wp-content/uploads/2018/04/vk-1004-bk-volkano-cravat-series-bluetooth-earphone-with-neckband-black-4-7.jpg",,,,,,,,,0,Colour,Black,0,1,Bluetooth Version,v4.0,1,1,Range,10m,1,1,Charge Time,2h,1,1,Playback Time,12h,1,1,Frequency Response,20Hz - 20kHz,1,1,Driver Size,10mm,1,1,Impedance,32&Omega;,1,1,Sensitivity,110dB,1,1,Profiles,"A2DP, HFP &amp; AVRCP",1,1,B07PLHHGLJ,"                The Cravat neckband offers a unique combination of convenience, features and battery life unmatched by any other in-ear headphone design.        ",https://volkano.com/wp-content/uploads/2019/05/dd.jpg,"The Cravat neckband offers a unique combination of convenience, features and battery life unmatched by any other in-ear headphone design. ",Volkano VK-1004-BK Cravat Series Retractable Neckband Earphones,Volkano Cravat Series Retractable Neckband Earphones,"The Cravat neckband offers a unique combination of convenience, features and battery life unmatched by any other in-ear headphone design.",,,"The Cravat neckband offers a unique combination of convenience, features and battery life unmatched by any other in-ear headphone design.",Volkano VK-1004-BK Cravat Series Retractable Neckband Earphones | #site_title,,,,,,Battery,300mAh Li,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

85,simple,VK-1002-BKRD,Haste Series,1,0,visible,Sports Hook Aux Earphones with Mic &amp; Running Pouch,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Driver Size: ø10 mm</span></li>
\n 	<li><span style=""font-weight: 400;"">Frequency: 20 Hz ~ 20 kHz</span></li>
\n 	<li><span style=""font-weight: 400;"">Impedance: 16 Ω</span></li>
\n 	<li><span style=""font-weight: 400;"">Mic Sensitivity:  92 ± 5 dB</span></li>
\n 	<li><span style=""font-weight: 400;"">Cable: 1.2 m / 4 ft</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Hands-free Calling</span></li>
\n 	<li><span style=""font-weight: 400;"">Sports Stabilizer Hook</span></li>
\n 	<li><span style=""font-weight: 400;"">Compatible with Most Aux Devices</span></li>
\n</ul>
\n<b>CONTENTS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Volkano Haste Series Earphones</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Running Pouch</span></li>
\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,79.99,"Audio, Audio > Earphones, Active > Sports Audio, Audio > Earphones > Wired Earphones",,,"https://volkano.com/wp-content/uploads/2018/04/VK-1002-BKRD-1.jpg, https://volkano.com/wp-content/uploads/2018/04/Sport-Series-Aux-Hook-Earphones.jpg, https://volkano.com/wp-content/uploads/2018/04/Volkano-Sports-Series-Packaging-Large.jpg",,,,,,,,,0,Colour,Black &amp; Red,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B07R4PSTNZ,                                                                        ,,A sports aux earphone with in-line mic for taking calls. Includes free arm pouch.,Volkano VK-1002-BKRD Haste Series Sports Hook Aux Earphones with Mic & Running Pouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

87,simple,VK-1101-BK,Marathon Series,1,0,visible,Bluetooth Earphones with Mic &amp; Neckband,"<ul>
\n 	<li>Bluetooth Version: 5.0</li>
\n 	<li>Chipset: JL6936</li>
\n 	<li>Profile: A2DP / AVCTP / AVCDP / AVRCP / HFP / SPP / SMP / ATT / GAP / GATT / RFCOMM / SDP / 12CAP</li>
\n 	<li>Distance: 10 m</li>
\n 	<li>Impedance: 32 Ω</li>
\n 	<li>Frequency Range: 20 Hz – 20 kHz</li>
\n 	<li>Sensitivity: 95 ± 3 dB</li>
\n 	<li>Battery: 110 mAh</li>
\n 	<li>Driver Size: 10 mm</li>
\n 	<li>Charging Time: 2 Hours</li>
\n 	<li>Charging Input: 5 V / 1 A</li>
\n 	<li>Playtime: 6 – 9 Hours</li>
\n 	<li>Packaging Dimensions in mm : 150 (w) x 180 (h) x 38 (d)</li>
\n</ul>
\nFEATURES AND BENEFITS:
\n<ul>
\n 	<li>Bluetooth Wireless</li>
\n 	<li>Comfort Fit Ear Hooks</li>
\n 	<li>Magnetic Earbuds</li>
\n 	<li>Hands-Free Calling</li>
\n</ul>
\nCONTENTS:
\n<ul>
\n 	<li>Volkano Marathon Series Bluetooth</li>
\n 	<li>Sports Earphones with Neckband</li>
